ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_^,"{'head': (0.4279, 0.8016), 'spine': (0.4692, 0.7946), 'tail': (0.4798, 0.756)}",1.964,8.9672,25.077858,1040.8677,1040.8677,540.0,540.0
SHRIMP_1,Shrimp_L,"{'head': (0.7278, 0.5223), 'spine': (0.7634, 0.5201), 'tail': (0.7711, 0.4875)}",1.6547,7.5552,14.943296,1040.8677,1040.8677,540.0,540.0
SHRIMP_2,Shrimp_Straight,"{'head': (0.5072, 0.571), 'spine': (0.5103, 0.6171), 'tail': (0.513, 0.6564)}",2.1811,9.9586,34.636363,1040.8677,1040.8677,540.0,540.0
SHRIMP_3,Shrimp_L,"{'head': (0.1861, 0.7725), 'spine': (0.176, 0.8184), 'tail': (0.2146, 0.84)}",2.1318,9.7336,31.954063,1040.8677,1040.8677,540.0,540.0
SHRIMP_4,Shrimp_Straight,"{'head': (0.8385, 0.1587), 'spine': (0.8534, 0.1175), 'tail': (0.8633, 0.0847)}",2.1039,9.606,31.086317,1040.8677,1040.8677,540.0,540.0
SHRIMP_5,Shrimp_^,"{'head': (0.6201, 0.7304), 'spine': (0.5948, 0.7061), 'tail': (0.5637, 0.7181)}",1.658,7.5704,15.089593,1040.8677,1040.8677,540.0,540.0
SHRIMP_6,Shrimp_L,"{'head': (0.4693, 0.2862), 'spine': (0.5011, 0.2754), 'tail': (0.5, 0.2439)}",1.5629,7.136,12.591461,1040.8677,1040.8677,540.0,540.0
SHRIMP_7,Shrimp_L,"{'head': (0.4069, 0.4331), 'spine': (0.3924, 0.4615), 'tail': (0.414, 0.4822)}",1.4939,6.8209,10.996193,1040.8677,1040.8677,540.0,540.0
SHRIMP_8,Shrimp_L,"{'head': (0.2201, 0.1096), 'spine': (0.2469, 0.1345), 'tail': (0.2765, 0.1171)}",1.6794,7.6679,15.622314,1040.8677,1040.8677,540.0,540.0
SHRIMP_9,Shrimp_Straight,"{'head': (0.847, 0.8082), 'spine': (0.7956, 0.7854), 'tail': (0.749, 0.7628)}",2.4021,10.9676,46.267143,1040.8677,1040.8677,540.0,540.0
SHRIMP_10,Shrimp_V,"{'head': (0.6039, 0.415), 'spine': (0.6347, 0.4504), 'tail': (0.6558, 0.4893)}",2.1919,10.0077,34.981604,1040.8677,1040.8677,540.0,540.0
SHRIMP_11,Shrimp_Straight,"{'head': (0.4567, 0.124), 'spine': (0.4981, 0.0971), 'tail': (0.5347, 0.0764)}",2.278,10.4009,39.459551,1040.8677,1040.8677,540.0,540.0
SHRIMP_12,Shrimp_Straight,"{'head': (0.7203, 0.104), 'spine': (0.7511, 0.1134), 'tail': (0.7773, 0.1236)}",1.4714,6.7183,10.634636,1040.8677,1040.8677,540.0,540.0
SHRIMP_13,Shrimp_L,"{'head': (0.3319, 0.1075), 'spine': (0.3681, 0.1128), 'tail': (0.3827, 0.0817)}",1.678,7.6616,15.58374,1040.8677,1040.8677,540.0,540.0
SHRIMP_14,Shrimp_Straight,"{'head': (0.2748, 0.6271), 'spine': (0.2471, 0.6008), 'tail': (0.2238, 0.5768)}",1.7747,8.1032,18.660051,1040.8677,1040.8677,540.0,540.0
SHRIMP_15,Shrimp_Straight,"{'head': (0.199, 0.9155), 'spine': (0.241, 0.8951), 'tail': (0.28, 0.8738)}",2.0103,9.1788,27.121178,1040.8677,1040.8677,540.0,540.0
SHRIMP_16,Shrimp_^,"{'head': (0.2682, 0.252), 'spine': (0.2641, 0.2871), 'tail': (0.2928, 0.3047)}",1.6644,7.5995,15.264311,1040.8677,1040.8677,540.0,540.0
SHRIMP_17,Shrimp_V,"{'head': (0.7052, 0.227), 'spine': (0.6563, 0.2218), 'tail': (0.6124, 0.2069)}",2.2693,10.3614,38.823109,1040.8677,1040.8677,540.0,540.0
SHRIMP_18,Shrimp_V,"{'head': (0.2406, 0.3659), 'spine': (0.264, 0.4103), 'tail': (0.2763, 0.456)}",2.3232,10.6075,41.655816,1040.8677,1040.8677,540.0,540.0
SHRIMP_19,Shrimp_L,"{'head': (0.0854, 0.3535), 'spine': (0.1204, 0.34), 'tail': (0.1178, 0.3049)}",1.7177,7.8429,16.716549,1040.8677,1040.8677,540.0,540.0
SHRIMP_20,Shrimp_Straight,"{'head': (0.8288, 0.6416), 'spine': (0.8483, 0.6706), 'tail': (0.8637, 0.6952)}",1.6435,7.504,14.819032,1040.8677,1040.8677,540.0,540.0
