ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_V,"{'head': (0.2405, 0.3016), 'spine': (0.2462, 0.3499), 'tail': (0.2414, 0.3956)}",2.581,11.7846,57.11906,902.5943,902.5943,540.0,540.0
SHRIMP_1,Shrimp_V,"{'head': (0.2969, 0.769), 'spine': (0.3155, 0.8019), 'tail': (0.3257, 0.8361)}",1.9969,9.1174,26.451337,902.5943,902.5943,540.0,540.0
SHRIMP_2,Shrimp_V,"{'head': (0.7714, 0.804), 'spine': (0.8187, 0.8091), 'tail': (0.8612, 0.8235)}",2.5092,11.4567,52.481917,902.5943,902.5943,540.0,540.0
SHRIMP_3,Shrimp_V,"{'head': (0.5303, 0.2257), 'spine': (0.5557, 0.2069), 'tail': (0.5829, 0.1949)}",1.6818,7.679,15.803303,902.5943,902.5943,540.0,540.0
SHRIMP_4,Shrimp_L,"{'head': (0.2702, 0.5685), 'spine': (0.2916, 0.533), 'tail': (0.2655, 0.5042)}",2.2063,10.0738,35.423843,902.5943,902.5943,540.0,540.0
SHRIMP_5,Shrimp_^,"{'head': (0.187, 0.2733), 'spine': (0.1656, 0.2527), 'tail': (0.1391, 0.2629)}",1.5995,7.3029,13.545799,902.5943,902.5943,540.0,540.0
SHRIMP_6,Shrimp_L,"{'head': (0.6375, 0.5885), 'spine': (0.603, 0.5763), 'tail': (0.5826, 0.604)}",1.9701,8.9952,25.220206,902.5943,902.5943,540.0,540.0
SHRIMP_7,Shrimp_L,"{'head': (0.7801, 0.5291), 'spine': (0.8057, 0.4943), 'tail': (0.7813, 0.4618)}",2.2804,10.4121,39.113857,902.5943,902.5943,540.0,540.0
SHRIMP_8,Shrimp_V,"{'head': (0.3981, 0.2164), 'spine': (0.4144, 0.2597), 'tail': (0.4205, 0.303)}",2.4569,11.2179,49.268351,902.5943,902.5943,540.0,540.0
SHRIMP_9,Shrimp_V,"{'head': (0.5407, 0.8403), 'spine': (0.5801, 0.8348), 'tail': (0.6175, 0.838)}",2.1005,9.5906,30.786962,902.5943,902.5943,540.0,540.0
SHRIMP_10,Shrimp_V,"{'head': (0.6989, 0.3771), 'spine': (0.6578, 0.3767), 'tail': (0.6199, 0.3678)}",2.2123,10.1012,35.971555,902.5943,902.5943,540.0,540.0
SHRIMP_11,Shrimp_V,"{'head': (0.2089, 0.8253), 'spine': (0.2383, 0.8273), 'tail': (0.2649, 0.8353)}",1.5501,7.0776,12.373373,902.5943,902.5943,540.0,540.0
SHRIMP_12,Shrimp_V,"{'head': (0.1593, 0.443), 'spine': (0.1883, 0.4491), 'tail': (0.2137, 0.4607)}",1.5747,7.1899,12.971816,902.5943,902.5943,540.0,540.0
SHRIMP_13,Shrimp_^,"{'head': (0.5039, 0.476), 'spine': (0.5332, 0.4891), 'tail': (0.5563, 0.469)}",1.7602,8.0368,18.053794,902.5943,902.5943,540.0,540.0
SHRIMP_14,Shrimp_^,"{'head': (0.4652, 0.4515), 'spine': (0.4466, 0.4326), 'tail': (0.4227, 0.4411)}",1.4564,6.6499,10.227364,902.5943,902.5943,540.0,540.0
