ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_L,"{'head': (0.5183, 0.5495), 'spine': (0.4836, 0.5335), 'tail': (0.4599, 0.5604)}",2.4245,11.0701,47.007574,762.4066,762.4066,540.0,540.0
SHRIMP_1,Shrimp_^,"{'head': (0.2052, 0.4551), 'spine': (0.2466, 0.4569), 'tail': (0.2649, 0.4219)}",2.6202,11.9632,59.54769,762.4066,762.4066,540.0,540.0
SHRIMP_2,Shrimp_Straight,"{'head': (0.6516, 0.7414), 'spine': (0.6211, 0.7436), 'tail': (0.5933, 0.7441)}",1.8873,8.617,22.439113,762.4066,762.4066,540.0,540.0
SHRIMP_3,Shrimp_V,"{'head': (0.4338, 0.2448), 'spine': (0.3948, 0.2597), 'tail': (0.3558, 0.2653)}",2.6109,11.9208,59.122505,762.4066,762.4066,540.0,540.0
SHRIMP_4,Shrimp_Straight,"{'head': (0.4267, 0.4942), 'spine': (0.3945, 0.4898), 'tail': (0.3671, 0.486)}",2.1042,9.6073,31.098736,762.4066,762.4066,540.0,540.0
SHRIMP_5,Shrimp_L,"{'head': (0.2519, 0.5575), 'spine': (0.2183, 0.5629), 'tail': (0.2141, 0.5945)}",2.1219,9.6884,31.511574,762.4066,762.4066,540.0,540.0
SHRIMP_6,Shrimp_Straight,"{'head': (0.7085, 0.4396), 'spine': (0.736, 0.4536), 'tail': (0.759, 0.4663)}",1.9499,8.903,24.748759,762.4066,762.4066,540.0,540.0
SHRIMP_7,Shrimp_L,"{'head': (0.4205, 0.6546), 'spine': (0.4268, 0.6916), 'tail': (0.4619, 0.696)}",2.3679,10.8113,43.786798,762.4066,762.4066,540.0,540.0
SHRIMP_8,Shrimp_^,"{'head': (0.2858, 0.4085), 'spine': (0.3177, 0.4283), 'tail': (0.3477, 0.4087)}",2.4004,10.96,45.788236,762.4066,762.4066,540.0,540.0
SHRIMP_9,Shrimp_^,"{'head': (0.3376, 0.7823), 'spine': (0.3099, 0.7704), 'tail': (0.2884, 0.7895)}",1.9047,8.6967,22.876167,762.4066,762.4066,540.0,540.0
SHRIMP_10,Shrimp_^,"{'head': (0.4764, 0.4135), 'spine': (0.5021, 0.4096), 'tail': (0.5091, 0.3858)}",1.6863,7.6992,15.872914,762.4066,762.4066,540.0,540.0
