ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_^,"{'head': (0.4791, 0.2579), 'spine': (0.4782, 0.2333), 'tail': (0.4565, 0.2242)}",1.3912,6.3518,8.91283,864.2933,864.2933,540.0,540.0
SHRIMP_1,Shrimp_V,"{'head': (0.7439, 0.5147), 'spine': (0.7219, 0.5425), 'tail': (0.6959, 0.5635)}",1.9748,9.0168,25.585743,864.2933,864.2933,540.0,540.0
SHRIMP_2,Shrimp_L,"{'head': (0.4807, 0.6243), 'spine': (0.4472, 0.6115), 'tail': (0.4266, 0.6382)}",2.018,9.214,27.105792,864.2933,864.2933,540.0,540.0
SHRIMP_3,Shrimp_^,"{'head': (0.3286, 0.4224), 'spine': (0.292, 0.4181), 'tail': (0.2735, 0.448)}",2.088,9.5334,30.134368,864.2933,864.2933,540.0,540.0
SHRIMP_4,Shrimp_L,"{'head': (0.5996, 0.5166), 'spine': (0.624, 0.5073), 'tail': (0.6222, 0.4828)}",1.4759,6.7386,10.602928,864.2933,864.2933,540.0,540.0
SHRIMP_5,Shrimp_L,"{'head': (0.6846, 0.1505), 'spine': (0.7219, 0.1639), 'tail': (0.744, 0.134)}",2.1563,9.8455,33.069758,864.2933,864.2933,540.0,540.0
SHRIMP_6,Shrimp_^,"{'head': (0.3576, 0.5626), 'spine': (0.3727, 0.5335), 'tail': (0.3536, 0.5087)}",1.8748,8.5598,21.813161,864.2933,864.2933,540.0,540.0
SHRIMP_7,Shrimp_V,"{'head': (0.2378, 0.6383), 'spine': (0.2129, 0.6698), 'tail': (0.1834, 0.6937)}",2.215,10.1133,36.100662,864.2933,864.2933,540.0,540.0
SHRIMP_8,Shrimp_Straight,"{'head': (0.5043, 0.3268), 'spine': (0.5174, 0.3725), 'tail': (0.5285, 0.4126)}",2.5962,11.8537,58.412036,864.2933,864.2933,540.0,540.0
SHRIMP_9,Shrimp_V,"{'head': (0.2401, 0.3881), 'spine': (0.2461, 0.3473), 'tail': (0.26, 0.3109)}",2.2882,10.4474,39.797435,864.2933,864.2933,540.0,540.0
SHRIMP_10,Shrimp_L,"{'head': (0.7348, 0.6439), 'spine': (0.7823, 0.6407), 'tail': (0.7924, 0.5971)}",2.6209,11.9668,59.38143,864.2933,864.2933,540.0,540.0
SHRIMP_11,Shrimp_^,"{'head': (0.4907, 0.4785), 'spine': (0.511, 0.5122), 'tail': (0.5484, 0.5081)}",2.2425,10.239,37.33327,864.2933,864.2933,540.0,540.0
SHRIMP_12,Shrimp_L,"{'head': (0.5051, 0.6681), 'spine': (0.506, 0.6995), 'tail': (0.5345, 0.7072)}",1.7564,8.0195,17.87133,864.2933,864.2933,540.0,540.0
