ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_^,"{'head': (0.5836, 0.7515), 'spine': (0.6099, 0.7546), 'tail': (0.6231, 0.7331)}",1.5509,7.081,12.34834,833.2066,833.2066,540.0,540.0
SHRIMP_1,Shrimp_^,"{'head': (0.7227, 0.4304), 'spine': (0.7167, 0.4644), 'tail': (0.7437, 0.4832)}",2.0204,9.2246,27.300486,833.2066,833.2066,540.0,540.0
SHRIMP_2,Shrimp_V,"{'head': (0.2182, 0.3123), 'spine': (0.188, 0.3208), 'tail': (0.1585, 0.3225)}",1.7958,8.1993,19.238369,833.2066,833.2066,540.0,540.0
SHRIMP_3,Shrimp_L,"{'head': (0.2239, 0.1724), 'spine': (0.1953, 0.1939), 'tail': (0.2069, 0.2254)}",2.0413,9.32,28.052094,833.2066,833.2066,540.0,540.0
SHRIMP_4,Shrimp_V,"{'head': (0.6313, 0.6382), 'spine': (0.6037, 0.6512), 'tail': (0.5755, 0.6574)}",1.7835,8.143,18.844492,833.2066,833.2066,540.0,540.0
SHRIMP_5,Shrimp_L,"{'head': (0.3006, 0.4835), 'spine': (0.3107, 0.4606), 'tail': (0.2929, 0.4453)}",1.4529,6.6338,10.115713,833.2066,833.2066,540.0,540.0
SHRIMP_6,Shrimp_^,"{'head': (0.3407, 0.6173), 'spine': (0.3665, 0.6481), 'tail': (0.4035, 0.6382)}",2.3633,10.7905,43.696803,833.2066,833.2066,540.0,540.0
SHRIMP_7,Shrimp_V,"{'head': (0.5851, 0.4869), 'spine': (0.6201, 0.471), 'tail': (0.6556, 0.4635)}",2.2428,10.2401,37.475046,833.2066,833.2066,540.0,540.0
SHRIMP_8,Shrimp_^,"{'head': (0.6618, 0.7341), 'spine': (0.6979, 0.7322), 'tail': (0.7108, 0.7003)}",2.11,9.6341,31.099892,833.2066,833.2066,540.0,540.0
SHRIMP_9,Shrimp_Straight,"{'head': (0.1649, 0.5717), 'spine': (0.186, 0.6094), 'tail': (0.2068, 0.6412)}",2.4366,11.1253,48.291779,833.2066,833.2066,540.0,540.0
SHRIMP_10,Shrimp_^,"{'head': (0.3915, 0.3464), 'spine': (0.4132, 0.3084), 'tail': (0.389, 0.2743)}",2.5629,11.702,55.731113,833.2066,833.2066,540.0,540.0
SHRIMP_11,Shrimp_^,"{'head': (0.8043, 0.5653), 'spine': (0.7931, 0.5937), 'tail': (0.8131, 0.6148)}",1.7749,8.1037,18.508547,833.2066,833.2066,540.0,540.0
SHRIMP_12,Shrimp_^,"{'head': (0.7436, 0.3671), 'spine': (0.7338, 0.3289), 'tail': (0.6968, 0.3219)}",2.2934,10.4711,39.93006,833.2066,833.2066,540.0,540.0
