ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_Straight,"{'head': (0.5421, 0.3617), 'spine': (0.5257, 0.3327), 'tail': (0.5111, 0.3075)}",1.5896,7.2577,13.407535,1021.4659,1021.4659,540.0,540.0
SHRIMP_1,Shrimp_^,"{'head': (0.2734, 0.5617), 'spine': (0.2441, 0.5746), 'tail': (0.2435, 0.6052)}",1.5408,7.035,12.109059,1021.4659,1021.4659,540.0,540.0
SHRIMP_2,Shrimp_Straight,"{'head': (0.389, 0.4512), 'spine': (0.4283, 0.4785), 'tail': (0.4634, 0.5026)}",2.2456,10.253,37.800732,1021.4659,1021.4659,540.0,540.0
SHRIMP_3,Shrimp_V,"{'head': (0.3235, 0.1844), 'spine': (0.3616, 0.201), 'tail': (0.3933, 0.2242)}",1.9561,8.931,24.862189,1021.4659,1021.4659,540.0,540.0
SHRIMP_4,Shrimp_^,"{'head': (0.8445, 0.4382), 'spine': (0.8298, 0.4722), 'tail': (0.8534, 0.4986)}",1.7657,8.0617,18.222296,1021.4659,1021.4659,540.0,540.0
SHRIMP_5,Shrimp_^,"{'head': (0.201, 0.3618), 'spine': (0.1816, 0.3122), 'tail': (0.1309, 0.3089)}",2.5245,11.5265,53.261723,1021.4659,1021.4659,540.0,540.0
SHRIMP_6,Shrimp_^,"{'head': (0.7746, 0.7954), 'spine': (0.7376, 0.8062), 'tail': (0.732, 0.8425)}",1.8366,8.3856,20.507962,1021.4659,1021.4659,540.0,540.0
SHRIMP_7,Shrimp_V,"{'head': (0.5682, 0.924), 'spine': (0.56, 0.8731), 'tail': (0.5628, 0.8245)}",2.399,10.9535,45.866232,1021.4659,1021.4659,540.0,540.0
SHRIMP_8,Shrimp_V,"{'head': (0.298, 0.6887), 'spine': (0.3241, 0.7324), 'tail': (0.3391, 0.7782)}",2.4022,10.968,46.048365,1021.4659,1021.4659,540.0,540.0
SHRIMP_9,Shrimp_L,"{'head': (0.4271, 0.7771), 'spine': (0.4177, 0.7273), 'tail': (0.3704, 0.7222)}",2.3861,10.8947,44.808228,1021.4659,1021.4659,540.0,540.0
SHRIMP_10,Shrimp_L,"{'head': (0.48, 0.6373), 'spine': (0.5097, 0.6462), 'tail': (0.5258, 0.622)}",1.4808,6.7611,10.709145,1021.4659,1021.4659,540.0,540.0
SHRIMP_11,Shrimp_V,"{'head': (0.1586, 0.8441), 'spine': (0.1804, 0.887), 'tail': (0.1916, 0.931)}",2.2212,10.1417,36.405095,1021.4659,1021.4659,540.0,540.0
SHRIMP_12,Shrimp_^,"{'head': (0.3044, 0.4339), 'spine': (0.2782, 0.4043), 'tail': (0.2421, 0.4151)}",1.8987,8.6691,22.659307,1021.4659,1021.4659,540.0,540.0
SHRIMP_13,Shrimp_L,"{'head': (0.905, 0.7491), 'spine': (0.8736, 0.705), 'tail': (0.8255, 0.7212)}",2.5078,11.4504,52.020223,1021.4659,1021.4659,540.0,540.0
SHRIMP_14,Shrimp_^,"{'head': (0.6037, 0.2047), 'spine': (0.5823, 0.2489), 'tail': (0.6119, 0.2852)}",2.3421,10.6939,42.533007,1021.4659,1021.4659,540.0,540.0
SHRIMP_15,Shrimp_^,"{'head': (0.4453, 0.6097), 'spine': (0.4176, 0.5865), 'tail': (0.3864, 0.601)}",1.7474,7.9785,17.663889,1021.4659,1021.4659,540.0,540.0
SHRIMP_16,Shrimp_Straight,"{'head': (0.7905, 0.0924), 'spine': (0.8376, 0.1142), 'tail': (0.8753, 0.1373)}",2.4315,11.1019,47.988628,1021.4659,1021.4659,540.0,540.0
SHRIMP_17,Shrimp_^,"{'head': (0.2297, 0.1928), 'spine': (0.2346, 0.1439), 'tail': (0.1943, 0.12)}",2.323,10.6064,41.497364,1021.4659,1021.4659,540.0,540.0
SHRIMP_18,Shrimp_Straight,"{'head': (0.4608, 0.2995), 'spine': (0.43, 0.2763), 'tail': (0.4033, 0.2568)}",1.8447,8.4224,20.953526,1021.4659,1021.4659,540.0,540.0
SHRIMP_19,Shrimp_L,"{'head': (0.198, 0.7092), 'spine': (0.1744, 0.6933), 'tail': (0.1536, 0.7102)}",1.3382,6.1101,7.904349,1021.4659,1021.4659,540.0,540.0
SHRIMP_20,Shrimp_Straight,"{'head': (0.5618, 0.0745), 'spine': (0.5446, 0.1219), 'tail': (0.5293, 0.1658)}",2.1863,9.9821,34.882641,1021.4659,1021.4659,540.0,540.0
SHRIMP_21,Shrimp_^,"{'head': (0.6475, 0.2602), 'spine': (0.6735, 0.2953), 'tail': (0.7144, 0.2869)}",2.0987,9.5823,30.600234,1021.4659,1021.4659,540.0,540.0
SHRIMP_22,Shrimp_V,"{'head': (0.1044, 0.5871), 'spine': (0.1323, 0.5848), 'tail': (0.1585, 0.5884)}",1.3172,6.0142,7.592252,1021.4659,1021.4659,540.0,540.0
SHRIMP_23,Shrimp_V,"{'head': (0.8756, 0.5763), 'spine': (0.8335, 0.5927), 'tail': (0.7914, 0.599)}",2.1138,9.6513,31.375346,1021.4659,1021.4659,540.0,540.0
SHRIMP_24,Shrimp_^,"{'head': (0.7841, 0.2878), 'spine': (0.809, 0.3171), 'tail': (0.8443, 0.3074)}",1.8304,8.3572,20.300087,1021.4659,1021.4659,540.0,540.0
SHRIMP_25,Shrimp_^,"{'head': (0.3074, 0.8525), 'spine': (0.2897, 0.8243), 'tail': (0.2582, 0.8283)}",1.5829,7.2273,13.129776,1021.4659,1021.4659,540.0,540.0
