ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_Straight,"{'head': (0.5856, 0.3345), 'spine': (0.5955, 0.364), 'tail': (0.6035, 0.3903)}",1.9448,8.8797,24.554657,761.3962,761.3962,540.0,540.0
SHRIMP_1,Shrimp_Straight,"{'head': (0.555, 0.5568), 'spine': (0.5748, 0.5307), 'tail': (0.5915, 0.5076)}",2.0901,9.5432,30.481037,761.3962,761.3962,540.0,540.0
SHRIMP_2,Shrimp_^,"{'head': (0.1812, 0.5494), 'spine': (0.2096, 0.5709), 'tail': (0.2396, 0.5549)}",2.2519,10.2818,37.803388,761.3962,761.3962,540.0,540.0
SHRIMP_3,Shrimp_V,"{'head': (0.3375, 0.6947), 'spine': (0.3475, 0.6699), 'tail': (0.3618, 0.649)}",1.6988,7.7565,16.286526,761.3962,761.3962,540.0,540.0
SHRIMP_4,Shrimp_V,"{'head': (0.2989, 0.5875), 'spine': (0.323, 0.6072), 'tail': (0.341, 0.6303)}",1.9725,9.006,25.493114,761.3962,761.3962,540.0,540.0
SHRIMP_5,Shrimp_V,"{'head': (0.487, 0.7436), 'spine': (0.4883, 0.7677), 'tail': (0.4844, 0.7901)}",1.5202,6.9408,11.669878,761.3962,761.3962,540.0,540.0
SHRIMP_6,Shrimp_Straight,"{'head': (0.7911, 0.6549), 'spine': (0.7738, 0.6368), 'tail': (0.7573, 0.62)}",1.4764,6.7408,10.741864,761.3962,761.3962,540.0,540.0
SHRIMP_7,Shrimp_Straight,"{'head': (0.2707, 0.2002), 'spine': (0.2546, 0.2213), 'tail': (0.2422, 0.2413)}",1.6526,7.5454,15.065744,761.3962,761.3962,540.0,540.0
SHRIMP_8,Shrimp_^,"{'head': (0.6565, 0.5467), 'spine': (0.6707, 0.5644), 'tail': (0.6918, 0.5592)}",1.4683,6.7042,10.479885,761.3962,761.3962,540.0,540.0
SHRIMP_9,Shrimp_V,"{'head': (0.7629, 0.4331), 'spine': (0.7504, 0.4114), 'tail': (0.7435, 0.3889)}",1.5788,7.2084,13.072323,761.3962,761.3962,540.0,540.0
SHRIMP_10,Shrimp_V,"{'head': (0.2076, 0.3366), 'spine': (0.2413, 0.3522), 'tail': (0.269, 0.3735)}",2.3207,10.5962,41.522205,761.3962,761.3962,540.0,540.0
SHRIMP_11,Shrimp_V,"{'head': (0.6382, 0.6352), 'spine': (0.6244, 0.6562), 'tail': (0.6074, 0.6727)}",1.6048,7.3273,13.729711,761.3962,761.3962,540.0,540.0
SHRIMP_12,Shrimp_L,"{'head': (0.5071, 0.5798), 'spine': (0.5303, 0.5942), 'tail': (0.5496, 0.5772)}",1.7496,7.9885,17.664626,761.3962,761.3962,540.0,540.0
SHRIMP_13,Shrimp_L,"{'head': (0.7288, 0.5063), 'spine': (0.7256, 0.4855), 'tail': (0.7061, 0.4827)}",1.3309,6.0765,7.774671,761.3962,761.3962,540.0,540.0
SHRIMP_14,Shrimp_Straight,"{'head': (0.4235, 0.788), 'spine': (0.3923, 0.7698), 'tail': (0.3661, 0.752)}",2.2405,10.2297,37.542753,761.3962,761.3962,540.0,540.0
SHRIMP_15,Shrimp_V,"{'head': (0.3224, 0.5036), 'spine': (0.3113, 0.5215), 'tail': (0.2974, 0.5357)}",1.343,6.132,8.047284,761.3962,761.3962,540.0,540.0
SHRIMP_16,Shrimp_L,"{'head': (0.5993, 0.7866), 'spine': (0.578, 0.8003), 'tail': (0.5845, 0.8232)}",1.5902,7.2605,13.261905,761.3962,761.3962,540.0,540.0
