ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_Straight,"{'head': (0.122, 0.3821), 'spine': (0.1633, 0.3892), 'tail': (0.2015, 0.3964)}",2.0533,9.3749,28.896258,900.0815,900.0815,540.0,540.0
SHRIMP_1,Shrimp_L,"{'head': (0.4879, 0.4543), 'spine': (0.4926, 0.4924), 'tail': (0.5282, 0.4985)}",2.0747,9.4727,29.453337,900.0815,900.0815,540.0,540.0
SHRIMP_2,Shrimp_L,"{'head': (0.4722, 0.5539), 'spine': (0.4925, 0.5774), 'tail': (0.5192, 0.5656)}",1.6839,7.6884,15.747885,900.0815,900.0815,540.0,540.0
SHRIMP_3,Shrimp_V,"{'head': (0.648, 0.8015), 'spine': (0.6831, 0.831), 'tail': (0.7093, 0.8654)}",2.4212,11.0546,47.148556,900.0815,900.0815,540.0,540.0
SHRIMP_4,Shrimp_Straight,"{'head': (0.181, 0.8234), 'spine': (0.1644, 0.8414), 'tail': (0.1518, 0.8554)}",1.3826,6.3129,8.82337,900.0815,900.0815,540.0,540.0
SHRIMP_5,Shrimp_L,"{'head': (0.4356, 0.8324), 'spine': (0.4633, 0.8323), 'tail': (0.4708, 0.8073)}",1.473,6.7254,10.540628,900.0815,900.0815,540.0,540.0
SHRIMP_6,Shrimp_V,"{'head': (0.8852, 0.7847), 'spine': (0.8461, 0.7549), 'tail': (0.8162, 0.7193)}",2.589,11.821,57.649096,900.0815,900.0815,540.0,540.0
SHRIMP_7,Shrimp_L,"{'head': (0.2693, 0.352), 'spine': (0.3131, 0.3538), 'tail': (0.3267, 0.3149)}",2.3483,10.7218,42.708243,900.0815,900.0815,540.0,540.0
SHRIMP_8,Shrimp_Straight,"{'head': (0.773, 0.3827), 'spine': (0.7991, 0.391), 'tail': (0.821, 0.399)}",1.4702,6.7126,10.607611,900.0815,900.0815,540.0,540.0
SHRIMP_9,Shrimp_L,"{'head': (0.6047, 0.8098), 'spine': (0.5833, 0.8387), 'tail': (0.6034, 0.8658)}",1.9039,8.6927,22.760271,900.0815,900.0815,540.0,540.0
SHRIMP_10,Shrimp_^,"{'head': (0.4184, 0.4201), 'spine': (0.421, 0.3772), 'tail': (0.385, 0.3578)}",2.3446,10.7052,42.668927,900.0815,900.0815,540.0,540.0
SHRIMP_11,Shrimp_Straight,"{'head': (0.7119, 0.1735), 'spine': (0.7125, 0.1428), 'tail': (0.7115, 0.1184)}",1.6963,7.7453,16.294949,900.0815,900.0815,540.0,540.0
SHRIMP_12,Shrimp_^,"{'head': (0.6674, 0.4551), 'spine': (0.6943, 0.4524), 'tail': (0.7028, 0.428)}",1.4828,6.7703,10.793265,900.0815,900.0815,540.0,540.0
SHRIMP_13,Shrimp_V,"{'head': (0.4117, 0.7356), 'spine': (0.417, 0.7028), 'tail': (0.4287, 0.6736)}",1.789,8.1683,19.020714,900.0815,900.0815,540.0,540.0
