ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_L,"{'head': (0.1604, 0.923), 'spine': (0.157, 0.8834), 'tail': (0.1205, 0.8756)}",1.7963,8.2014,19.11535,1045.8471,1045.8471,540.0,540.0
SHRIMP_1,Shrimp_Straight,"{'head': (0.3514, 0.1765), 'spine': (0.3159, 0.1422), 'tail': (0.2863, 0.1145)}",2.2886,10.4494,40.014507,1045.8471,1045.8471,540.0,540.0
SHRIMP_2,Shrimp_Straight,"{'head': (0.1749, 0.7345), 'spine': (0.1532, 0.7705), 'tail': (0.1359, 0.8009)}",1.8916,8.6367,22.593925,1045.8471,1045.8471,540.0,540.0
SHRIMP_3,Shrimp_L,"{'head': (0.5768, 0.1176), 'spine': (0.6211, 0.1499), 'tail': (0.6622, 0.1188)}",2.4935,11.3849,51.132216,1045.8471,1045.8471,540.0,540.0
SHRIMP_4,Shrimp_Straight,"{'head': (0.798, 0.2528), 'spine': (0.7502, 0.2509), 'tail': (0.7072, 0.2506)}",2.0977,9.5778,30.813782,1045.8471,1045.8471,540.0,540.0
SHRIMP_5,Shrimp_V,"{'head': (0.0645, 0.1495), 'spine': (0.0958, 0.1923), 'tail': (0.1158, 0.2382)}",2.405,10.9808,46.210314,1045.8471,1045.8471,540.0,540.0
SHRIMP_6,Shrimp_Straight,"{'head': (0.4256, 0.099), 'spine': (0.4297, 0.1435), 'tail': (0.4339, 0.1844)}",1.9087,8.7147,23.211677,1045.8471,1045.8471,540.0,540.0
SHRIMP_7,Shrimp_V,"{'head': (0.3758, 0.4737), 'spine': (0.3561, 0.4266), 'tail': (0.3477, 0.3791)}",2.3699,10.8206,44.216901,1045.8471,1045.8471,540.0,540.0
SHRIMP_8,Shrimp_Straight,"{'head': (0.5644, 0.7463), 'spine': (0.5939, 0.7705), 'tail': (0.6194, 0.7905)}",1.7803,8.1285,18.835679,1045.8471,1045.8471,540.0,540.0
SHRIMP_9,Shrimp_V,"{'head': (0.5359, 0.4873), 'spine': (0.5586, 0.5184), 'tail': (0.5732, 0.5517)}",1.7955,8.198,19.228864,1045.8471,1045.8471,540.0,540.0
SHRIMP_10,Shrimp_^,"{'head': (0.5118, 0.7828), 'spine': (0.4718, 0.7802), 'tail': (0.4534, 0.8138)}",1.8758,8.5645,21.849003,1045.8471,1045.8471,540.0,540.0
SHRIMP_11,Shrimp_^,"{'head': (0.1422, 0.56), 'spine': (0.0987, 0.5767), 'tail': (0.0957, 0.621)}",2.1472,9.8038,32.77257,1045.8471,1045.8471,540.0,540.0
SHRIMP_12,Shrimp_Straight,"{'head': (0.6276, 0.233), 'spine': (0.6574, 0.2487), 'tail': (0.6827, 0.2635)}",1.5724,7.1794,12.978218,1045.8471,1045.8471,540.0,540.0
