ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_^,"{'head': (0.7651, 0.2799), 'spine': (0.785, 0.3125), 'tail': (0.8212, 0.3084)}",2.0819,9.5055,29.871016,885.0435,885.0435,540.0,540.0
SHRIMP_1,Shrimp_V,"{'head': (0.383, 0.2951), 'spine': (0.3885, 0.3339), 'tail': (0.3855, 0.3707)}",2.1452,9.7947,32.795418,885.0435,885.0435,540.0,540.0
SHRIMP_2,Shrimp_V,"{'head': (0.7978, 0.686), 'spine': (0.7917, 0.6542), 'tail': (0.7927, 0.6237)}",1.7525,8.0015,17.879373,885.0435,885.0435,540.0,540.0
SHRIMP_3,Shrimp_V,"{'head': (0.4712, 0.6006), 'spine': (0.5091, 0.6071), 'tail': (0.5427, 0.6209)}",2.1163,9.6627,31.487152,885.0435,885.0435,540.0,540.0
SHRIMP_4,Shrimp_Straight,"{'head': (0.6951, 0.5875), 'spine': (0.6996, 0.6257), 'tail': (0.7024, 0.6582)}",2.1343,9.7447,32.453077,885.0435,885.0435,540.0,540.0
SHRIMP_5,Shrimp_Straight,"{'head': (0.8135, 0.4701), 'spine': (0.8409, 0.4568), 'tail': (0.8634, 0.4453)}",1.6613,7.5852,15.305289,885.0435,885.0435,540.0,540.0
SHRIMP_6,Shrimp_^,"{'head': (0.3391, 0.7401), 'spine': (0.3373, 0.7868), 'tail': (0.377, 0.8071)}",2.5432,11.6118,54.4524,885.0435,885.0435,540.0,540.0
SHRIMP_7,Shrimp_Straight,"{'head': (0.485, 0.7447), 'spine': (0.5015, 0.7627), 'tail': (0.5161, 0.7776)}",1.339,6.1135,8.013241,885.0435,885.0435,540.0,540.0
SHRIMP_8,Shrimp_V,"{'head': (0.4079, 0.6698), 'spine': (0.4393, 0.6959), 'tail': (0.4629, 0.7264)}",2.2315,10.1887,36.914136,885.0435,885.0435,540.0,540.0
SHRIMP_9,Shrimp_L,"{'head': (0.2232, 0.7464), 'spine': (0.2528, 0.7331), 'tail': (0.2489, 0.7029)}",1.7458,7.9712,17.55002,885.0435,885.0435,540.0,540.0
SHRIMP_10,Shrimp_Straight,"{'head': (0.623, 0.1403), 'spine': (0.6613, 0.1606), 'tail': (0.6942, 0.181)}",2.3046,10.5227,40.862121,885.0435,885.0435,540.0,540.0
SHRIMP_11,Shrimp_L,"{'head': (0.1315, 0.3923), 'spine': (0.1685, 0.3839), 'tail': (0.171, 0.3483)}",2.0426,9.3261,28.107099,885.0435,885.0435,540.0,540.0
SHRIMP_12,Shrimp_^,"{'head': (0.299, 0.5086), 'spine': (0.2938, 0.5369), 'tail': (0.3162, 0.5528)}",1.5957,7.2858,13.450918,885.0435,885.0435,540.0,540.0
SHRIMP_13,Shrimp_V,"{'head': (0.7752, 0.4506), 'spine': (0.7437, 0.415), 'tail': (0.722, 0.3757)}",2.5717,11.7418,56.498824,885.0435,885.0435,540.0,540.0
SHRIMP_14,Shrimp_Straight,"{'head': (0.5374, 0.5429), 'spine': (0.5667, 0.5219), 'tail': (0.592, 0.5033)}",1.9903,9.0872,26.316798,885.0435,885.0435,540.0,540.0
SHRIMP_15,Shrimp_^,"{'head': (0.1749, 0.4679), 'spine': (0.1598, 0.494), 'tail': (0.1763, 0.5176)}",1.6535,7.5496,14.965359,885.0435,885.0435,540.0,540.0
SHRIMP_16,Shrimp_Straight,"{'head': (0.1869, 0.5758), 'spine': (0.2208, 0.5615), 'tail': (0.2519, 0.5484)}",1.8759,8.5649,22.035003,885.0435,885.0435,540.0,540.0
SHRIMP_17,Shrimp_L,"{'head': (0.5761, 0.2531), 'spine': (0.6106, 0.27), 'tail': (0.6351, 0.2435)}",2.0848,9.5189,29.886623,885.0435,885.0435,540.0,540.0
SHRIMP_18,Shrimp_L,"{'head': (0.6081, 0.7638), 'spine': (0.6467, 0.7781), 'tail': (0.6701, 0.7472)}",2.2254,10.1606,36.347235,885.0435,885.0435,540.0,540.0
SHRIMP_19,Shrimp_L,"{'head': (0.4821, 0.343), 'spine': (0.4601, 0.3735), 'tail': (0.4816, 0.4016)}",2.0631,9.4198,28.962991,885.0435,885.0435,540.0,540.0
SHRIMP_20,Shrimp_V,"{'head': (0.3883, 0.5809), 'spine': (0.3728, 0.6022), 'tail': (0.3541, 0.6186)}",1.4567,6.6511,10.268746,885.0435,885.0435,540.0,540.0
SHRIMP_21,Shrimp_L,"{'head': (0.2065, 0.1816), 'spine': (0.2293, 0.2184), 'tail': (0.2686, 0.2079)}",2.3303,10.6397,41.735108,885.0435,885.0435,540.0,540.0
SHRIMP_22,Shrimp_L,"{'head': (0.8152, 0.2529), 'spine': (0.8213, 0.2182), 'tail': (0.7917, 0.2034)}",1.8768,8.5692,21.804076,885.0435,885.0435,540.0,540.0
SHRIMP_23,Shrimp_L,"{'head': (0.298, 0.3272), 'spine': (0.2719, 0.3223), 'tail': (0.2604, 0.3445)}",1.4499,6.6202,10.053715,885.0435,885.0435,540.0,540.0
SHRIMP_24,Shrimp_L,"{'head': (0.7547, 0.8136), 'spine': (0.7162, 0.8292), 'tail': (0.7198, 0.868)}",2.2273,10.1697,36.444953,885.0435,885.0435,540.0,540.0
SHRIMP_25,Shrimp_^,"{'head': (0.8332, 0.5364), 'spine': (0.8448, 0.5657), 'tail': (0.8748, 0.5675)}",1.723,7.8671,16.934144,885.0435,885.0435,540.0,540.0
SHRIMP_26,Shrimp_^,"{'head': (0.6844, 0.3386), 'spine': (0.6417, 0.3594), 'tail': (0.6426, 0.4047)}",2.6256,11.9879,59.917035,885.0435,885.0435,540.0,540.0
SHRIMP_27,Shrimp_Straight,"{'head': (0.8086, 0.8519), 'spine': (0.8153, 0.8188), 'tail': (0.819, 0.788)}",1.7393,7.9414,17.564178,885.0435,885.0435,540.0,540.0
