ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_V,"{'head': (0.2895, 0.2135), 'spine': (0.2737, 0.2369), 'tail': (0.2544, 0.2553)}",1.5379,7.0217,12.082372,886.5279,886.5279,540.0,540.0
SHRIMP_1,Shrimp_Straight,"{'head': (0.2553, 0.7716), 'spine': (0.2164, 0.7495), 'tail': (0.1844, 0.7284)}",2.3975,10.9467,46.003169,886.5279,886.5279,540.0,540.0
SHRIMP_2,Shrimp_^,"{'head': (0.3287, 0.6489), 'spine': (0.3567, 0.6785), 'tail': (0.3936, 0.6662)}",2.25,10.2732,37.709002,886.5279,886.5279,540.0,540.0
SHRIMP_3,Shrimp_^,"{'head': (0.3648, 0.1624), 'spine': (0.3712, 0.1918), 'tail': (0.3993, 0.1981)}",1.6515,7.5404,14.910994,886.5279,886.5279,540.0,540.0
SHRIMP_4,Shrimp_Straight,"{'head': (0.8595, 0.39), 'spine': (0.8101, 0.3943), 'tail': (0.7649, 0.3991)}",2.4722,11.2875,50.435585,886.5279,886.5279,540.0,540.0
SHRIMP_5,Shrimp_Straight,"{'head': (0.6691, 0.486), 'spine': (0.69, 0.5058), 'tail': (0.7078, 0.5234)}",1.5849,7.2364,13.289496,886.5279,886.5279,540.0,540.0
SHRIMP_6,Shrimp_L,"{'head': (0.7126, 0.7975), 'spine': (0.7492, 0.7973), 'tail': (0.759, 0.7643)}",1.9718,9.003,25.285671,886.5279,886.5279,540.0,540.0
SHRIMP_7,Shrimp_Straight,"{'head': (0.6974, 0.6228), 'spine': (0.6666, 0.6012), 'tail': (0.6389, 0.5814)}",1.9818,9.0487,25.984139,886.5279,886.5279,540.0,540.0
SHRIMP_8,Shrimp_V,"{'head': (0.6143, 0.1857), 'spine': (0.5901, 0.1663), 'tail': (0.5717, 0.1434)}",1.6774,7.6589,15.67983,886.5279,886.5279,540.0,540.0
SHRIMP_9,Shrimp_Straight,"{'head': (0.4121, 0.7805), 'spine': (0.4116, 0.8127), 'tail': (0.4117, 0.8396)}",1.7503,7.9914,17.898414,886.5279,886.5279,540.0,540.0
SHRIMP_10,Shrimp_Straight,"{'head': (0.7926, 0.182), 'spine': (0.8051, 0.215), 'tail': (0.8137, 0.2463)}",1.8383,8.3934,20.737786,886.5279,886.5279,540.0,540.0
SHRIMP_11,Shrimp_Straight,"{'head': (0.7649, 0.5144), 'spine': (0.7857, 0.5512), 'tail': (0.802, 0.5831)}",2.3033,10.5163,40.787953,886.5279,886.5279,540.0,540.0
SHRIMP_12,Shrimp_^,"{'head': (0.6234, 0.8529), 'spine': (0.6556, 0.8259), 'tail': (0.6452, 0.7872)}",2.2838,10.4276,39.434547,886.5279,886.5279,540.0,540.0
SHRIMP_13,Shrimp_^,"{'head': (0.4693, 0.3995), 'spine': (0.4768, 0.427), 'tail': (0.5037, 0.4315)}",1.5924,7.2709,13.368368,886.5279,886.5279,540.0,540.0
SHRIMP_14,Shrimp_Straight,"{'head': (0.3091, 0.7549), 'spine': (0.2973, 0.8012), 'tail': (0.2882, 0.8396)}",2.541,11.6018,54.766522,886.5279,886.5279,540.0,540.0
