ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_Straight,"{'head': (0.6676, 0.7104), 'spine': (0.6562, 0.6781), 'tail': (0.6451, 0.6492)}",1.64,7.4881,14.725256,976.0867,976.0867,540.0,540.0
SHRIMP_1,Shrimp_Straight,"{'head': (0.1882, 0.7857), 'spine': (0.1589, 0.7826), 'tail': (0.1352, 0.7781)}",1.4896,6.8012,11.032975,976.0867,976.0867,540.0,540.0
SHRIMP_2,Shrimp_L,"{'head': (0.5434, 0.727), 'spine': (0.527, 0.6938), 'tail': (0.4926, 0.6996)}",1.8379,8.3915,20.47499,976.0867,976.0867,540.0,540.0
SHRIMP_3,Shrimp_L,"{'head': (0.2232, 0.5518), 'spine': (0.2166, 0.5893), 'tail': (0.2485, 0.6053)}",1.8686,8.5317,21.518696,976.0867,976.0867,540.0,540.0
SHRIMP_4,Shrimp_V,"{'head': (0.8265, 0.3372), 'spine': (0.8418, 0.3805), 'tail': (0.847, 0.4235)}",2.2447,10.2492,37.574979,976.0867,976.0867,540.0,540.0
SHRIMP_5,Shrimp_Straight,"{'head': (0.3822, 0.6913), 'spine': (0.4207, 0.7209), 'tail': (0.4553, 0.7456)}",2.3917,10.9203,45.671909,976.0867,976.0867,540.0,540.0
SHRIMP_6,Shrimp_^,"{'head': (0.3409, 0.3769), 'spine': (0.3082, 0.3655), 'tail': (0.2852, 0.3893)}",1.7492,7.9864,17.716589,976.0867,976.0867,540.0,540.0
SHRIMP_7,Shrimp_Straight,"{'head': (0.2456, 0.0944), 'spine': (0.2682, 0.1283), 'tail': (0.2897, 0.1602)}",1.8294,8.3527,20.437342,976.0867,976.0867,540.0,540.0
SHRIMP_8,Shrimp_Straight,"{'head': (0.2805, 0.7194), 'spine': (0.2544, 0.7458), 'tail': (0.2324, 0.7681)}",1.8084,8.2568,19.741684,976.0867,976.0867,540.0,540.0
SHRIMP_9,Shrimp_L,"{'head': (0.1593, 0.2979), 'spine': (0.2031, 0.2815), 'tail': (0.2002, 0.2377)}",2.286,10.4376,39.401449,976.0867,976.0867,540.0,540.0
SHRIMP_10,Shrimp_Straight,"{'head': (0.554, 0.3614), 'spine': (0.519, 0.3867), 'tail': (0.4881, 0.4098)}",2.1216,9.6869,31.8782,976.0867,976.0867,540.0,540.0
SHRIMP_11,Shrimp_Straight,"{'head': (0.8467, 0.6772), 'spine': (0.8748, 0.7186), 'tail': (0.8965, 0.7528)}",2.4886,11.3625,51.447616,976.0867,976.0867,540.0,540.0
SHRIMP_12,Shrimp_Straight,"{'head': (0.3542, 0.5683), 'spine': (0.3904, 0.5308), 'tail': (0.4232, 0.4978)}",2.5414,11.6036,54.792379,976.0867,976.0867,540.0,540.0
SHRIMP_13,Shrimp_L,"{'head': (0.6768, 0.3236), 'spine': (0.6536, 0.2869), 'tail': (0.6142, 0.2977)}",2.1482,9.8083,32.696215,976.0867,976.0867,540.0,540.0
SHRIMP_14,Shrimp_Straight,"{'head': (0.152, 0.4069), 'spine': (0.1322, 0.4462), 'tail': (0.1174, 0.4813)}",2.1537,9.8337,33.349578,976.0867,976.0867,540.0,540.0
SHRIMP_15,Shrimp_^,"{'head': (0.3338, 0.6293), 'spine': (0.3479, 0.6633), 'tail': (0.3829, 0.6648)}",1.8568,8.4777,21.191109,976.0867,976.0867,540.0,540.0
SHRIMP_16,Shrimp_L,"{'head': (0.2789, 0.2335), 'spine': (0.3052, 0.2208), 'tail': (0.301, 0.1937)}",1.4439,6.5926,9.928463,976.0867,976.0867,540.0,540.0
SHRIMP_17,Shrimp_V,"{'head': (0.5867, 0.7672), 'spine': (0.599, 0.8051), 'tail': (0.6025, 0.8426)}",1.9624,8.9602,25.106645,976.0867,976.0867,540.0,540.0
SHRIMP_18,Shrimp_Straight,"{'head': (0.1383, 0.146), 'spine': (0.1751, 0.1878), 'tail': (0.2096, 0.2273)}",2.4974,11.4025,51.993567,976.0867,976.0867,540.0,540.0
SHRIMP_19,Shrimp_^,"{'head': (0.4567, 0.8436), 'spine': (0.4763, 0.7985), 'tail': (0.4453, 0.7634)}",2.4384,11.1335,47.997714,976.0867,976.0867,540.0,540.0
SHRIMP_20,Shrimp_L,"{'head': (0.8319, 0.093), 'spine': (0.8219, 0.1336), 'tail': (0.8557, 0.1537)}",2.021,9.2274,27.223496,976.0867,976.0867,540.0,540.0
SHRIMP_21,Shrimp_Straight,"{'head': (0.8533, 0.824), 'spine': (0.8787, 0.8601), 'tail': (0.8982, 0.8885)}",2.2148,10.1123,36.265623,976.0867,976.0867,540.0,540.0
