ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_Straight,"{'head': (0.7886, 0.4247), 'spine': (0.8147, 0.4064), 'tail': (0.8363, 0.3909)}",1.6002,7.3061,13.677236,966.9476,966.9476,540.0,540.0
SHRIMP_1,Shrimp_Straight,"{'head': (0.852, 0.2829), 'spine': (0.8852, 0.3222), 'tail': (0.911, 0.3576)}",2.5481,11.6344,55.230597,966.9476,966.9476,540.0,540.0
SHRIMP_2,Shrimp_V,"{'head': (0.5885, 0.7165), 'spine': (0.5663, 0.6693), 'tail': (0.5555, 0.6213)}",2.603,11.8851,58.592766,966.9476,966.9476,540.0,540.0
SHRIMP_3,Shrimp_L,"{'head': (0.727, 0.3373), 'spine': (0.6915, 0.3533), 'tail': (0.6962, 0.3896)}",1.9494,8.9008,24.434614,966.9476,966.9476,540.0,540.0
SHRIMP_4,Shrimp_^,"{'head': (0.2917, 0.3389), 'spine': (0.2679, 0.3604), 'tail': (0.2769, 0.3896)}",1.6271,7.4292,14.261053,966.9476,966.9476,540.0,540.0
SHRIMP_5,Shrimp_V,"{'head': (0.1683, 0.2606), 'spine': (0.1179, 0.2757), 'tail': (0.0683, 0.2792)}",2.5795,11.7777,57.018278,966.9476,966.9476,540.0,540.0
SHRIMP_6,Shrimp_^,"{'head': (0.5344, 0.9086), 'spine': (0.5426, 0.8619), 'tail': (0.5055, 0.8359)}",2.3634,10.791,43.702799,966.9476,966.9476,540.0,540.0
SHRIMP_7,Shrimp_Straight,"{'head': (0.3786, 0.8289), 'spine': (0.3514, 0.8322), 'tail': (0.3281, 0.8337)}",1.3915,6.3535,8.994609,966.9476,966.9476,540.0,540.0
SHRIMP_8,Shrimp_^,"{'head': (0.1874, 0.7848), 'spine': (0.1544, 0.7669), 'tail': (0.1257, 0.7883)}",1.8596,8.4908,21.289467,966.9476,966.9476,540.0,540.0
SHRIMP_9,Shrimp_L,"{'head': (0.7658, 0.7169), 'spine': (0.7405, 0.6758), 'tail': (0.6967, 0.6874)}",2.3912,10.918,45.09658,966.9476,966.9476,540.0,540.0
SHRIMP_10,Shrimp_V,"{'head': (0.6006, 0.5008), 'spine': (0.5718, 0.4712), 'tail': (0.5515, 0.4379)}",2.0801,9.4973,29.897067,966.9476,966.9476,540.0,540.0
SHRIMP_11,Shrimp_^,"{'head': (0.4254, 0.2898), 'spine': (0.4722, 0.2967), 'tail': (0.497, 0.259)}",2.393,10.926,45.363113,966.9476,966.9476,540.0,540.0
SHRIMP_12,Shrimp_Straight,"{'head': (0.5777, 0.1325), 'spine': (0.6174, 0.1343), 'tail': (0.6512, 0.1382)}",1.9791,9.0364,25.877765,966.9476,966.9476,540.0,540.0
