ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_0,Shrimp_L,"{'head': (0.1414, 0.8748), 'spine': (0.1499, 0.8437), 'tail': (0.1242, 0.8276)}",1.4977,6.8384,11.081012,1022.0968,1022.0968,540.0,540.0
SHRIMP_1,Shrimp_^,"{'head': (0.47, 0.809), 'spine': (0.4776, 0.7644), 'tail': (0.4421, 0.74)}",2.1524,9.8276,33.011252,1022.0968,1022.0968,540.0,540.0
SHRIMP_2,Shrimp_^,"{'head': (0.2256, 0.5729), 'spine': (0.2235, 0.5449), 'tail': (0.1985, 0.5355)}",1.3461,6.146,8.074278,1022.0968,1022.0968,540.0,540.0
SHRIMP_3,Shrimp_^,"{'head': (0.1217, 0.5411), 'spine': (0.1276, 0.571), 'tail': (0.156, 0.578)}",1.4532,6.6353,10.160254,1022.0968,1022.0968,540.0,540.0
SHRIMP_4,Shrimp_^,"{'head': (0.2394, 0.445), 'spine': (0.2675, 0.4554), 'tail': (0.2877, 0.4353)}",1.442,6.5839,9.925718,1022.0968,1022.0968,540.0,540.0
SHRIMP_5,Shrimp_L,"{'head': (0.3171, 0.1279), 'spine': (0.3581, 0.1056), 'tail': (0.3492, 0.0627)}",2.1665,9.8918,33.538134,1022.0968,1022.0968,540.0,540.0
SHRIMP_6,Shrimp_^,"{'head': (0.5058, 0.8546), 'spine': (0.5468, 0.8873), 'tail': (0.5915, 0.8649)}",2.4649,11.2545,49.5797,1022.0968,1022.0968,540.0,540.0
SHRIMP_7,Shrimp_^,"{'head': (0.2183, 0.1354), 'spine': (0.2412, 0.108), 'tail': (0.2267, 0.0772)}",1.6921,7.7258,16.038306,1022.0968,1022.0968,540.0,540.0
SHRIMP_8,Shrimp_^,"{'head': (0.5601, 0.6317), 'spine': (0.5525, 0.6008), 'tail': (0.5227, 0.595)}",1.5428,7.0443,12.157167,1022.0968,1022.0968,540.0,540.0
SHRIMP_9,Shrimp_^,"{'head': (0.3177, 0.6701), 'spine': (0.2835, 0.7019), 'tail': (0.2972, 0.7441)}",2.2256,10.1615,36.492141,1022.0968,1022.0968,540.0,540.0
SHRIMP_10,Shrimp_Straight,"{'head': (0.3363, 0.5679), 'spine': (0.3545, 0.5905), 'tail': (0.3715, 0.61)}",1.3852,6.3248,8.873321,1022.0968,1022.0968,540.0,540.0
SHRIMP_11,Shrimp_V,"{'head': (0.7491, 0.3507), 'spine': (0.7079, 0.3494), 'tail': (0.6703, 0.3397)}",1.9541,8.922,24.786551,1022.0968,1022.0968,540.0,540.0
SHRIMP_12,Shrimp_Straight,"{'head': (0.3296, 0.2422), 'spine': (0.322, 0.279), 'tail': (0.3167, 0.312)}",1.7259,7.8803,17.161847,1022.0968,1022.0968,540.0,540.0
SHRIMP_13,Shrimp_L,"{'head': (0.2585, 0.2627), 'spine': (0.2188, 0.2541), 'tail': (0.2003, 0.2874)}",1.9088,8.7154,22.939264,1022.0968,1022.0968,540.0,540.0
SHRIMP_14,Shrimp_L,"{'head': (0.7175, 0.132), 'spine': (0.6969, 0.1103), 'tail': (0.6718, 0.1229)}",1.3919,6.3554,8.894738,1022.0968,1022.0968,540.0,540.0
SHRIMP_15,Shrimp_L,"{'head': (0.7713, 0.1339), 'spine': (0.8094, 0.0944), 'tail': (0.7842, 0.0494)}",2.5206,11.5089,52.821657,1022.0968,1022.0968,540.0,540.0
SHRIMP_16,Shrimp_V,"{'head': (0.4338, 0.6566), 'spine': (0.4012, 0.6681), 'tail': (0.3689, 0.6719)}",1.6487,7.5279,14.888684,1022.0968,1022.0968,540.0,540.0
SHRIMP_17,Shrimp_^,"{'head': (0.6457, 0.6244), 'spine': (0.6857, 0.6248), 'tail': (0.7021, 0.5902)}",1.9318,8.8204,23.866742,1022.0968,1022.0968,540.0,540.0
